Title,Description,Keywords,Input.index,Input.url_1,Input.choice0_1,Input.choice1_1,Input.choice2_1,Input.choice3_1,Input.choice4_1,Input.url_2,Input.choice0_2,Input.choice1_2,Input.choice2_2,Input.choice3_2,Input.choice4_2,Input.url_3,Input.choice0_3,Input.choice1_3,Input.choice2_3,Input.choice3_3,Input.choice4_3,Answer.ee,Answer.feedback,Answer.multiple_choice_1,Answer.multiple_choice_2,Answer.multiple_choice_3,Approve,Reject
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",866,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000012225.jpg,Flying a kite at the beach A: <class>1</class> <text>It's fun</text>,is flying a kite at the beach a correct behavior? A: <class>1</class> <text>It's fun</text>,Fly a kite at the beach because it's usually windy there A: <class>0</class> <text>It's good</text>,"is flying a kite at the beach because it's usually windy there an okay behavior, when anna took her kite to the beach? A: <class>0</class> <text>It's good</text>","given anna took her kite to the beach, flying a kite A: <class>1</class> <text>It's fun</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000012246.jpg,Is skateboarding when you're a kid good morally? A: <class>0</class> <text>it's good</text>,"not give up on things, when johnny was determined to jump ramps so he practiced every day. A: <class>1</class> <text>It is good</text>","Is practicing every day at something you love bad, if johnny was determined to jump ramps so he practiced every day? A: <class>1</class> <text>It's good</text>",Is building your own skateboarding ramp a correct behavior? A: <class>1</class> <text>it's good</text>,Skateboarding in a neighborhood. A: <class>0</class> <text>it can be disruptive</text>,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000012247.jpg,"Go to a religious service only for the food, given went to jewish service in boot camp cause they served breakfast A: <class>-1</class> <text>You shouldn't</text>","is eating breakfast every day before school good, when school breakfast programs give kids a needed boost A: <class>0</class> <text>It's normal</text>",is I spiked the punch at the Sunday School brunch with fresh orange juice ok morally? A: <class>1</class> <text>It's moral</text>,Is Matt taking one plate worth of his favorite foods from the buffet morally good A: <class>1</class> <text>it's okay</text>,"in the context of mom gets served an earful in line at breakfast buffet, is talking things through with family ethical? A: <class>1</class> <text>It is good</text>",9.324,{},0|3,0|4,2|4,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",2642,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000037426.jpg,"given wanting to close and lock the window, is wanting to stay comfortable in your home good? A: <class>0</class> <text>It's okay</text>",Opening your windows for fresh air A: <class>0</class> <text>It's good</text>,"is opening your windows for fresh air ethical, given wanting to keep my window open? A: <class>0</class> <text>It's good</text>",is opening your windows for fresh air ok morally? A: <class>0</class> <text>It's good</text>,do you need to replace broken windows A: <class>1</class> <text>you should</text>,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000037448.jpg,Plan for contingencies when traveling A: <class>0</class> <text>it's encouraged</text>,"is travelling to new places good, in the context of when I was little I visited my dad's hometown in mexico? A: <class>1</class> <text>It's good</text>",is planning ahead when you take a big trip ok from an ethical perspective? A: <class>1</class> <text>It is good</text>,Is going to a Disney theme park a moral behavior? A: <class>0</class> <text>common for families</text>,"moving on in life, in the context of i want to move back to lima, peru A: <class>0</class> <text>It is okay</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000037469.jpg,Do you have to try to mend fences with your family when possible? A: <class>0</class> <text>you should</text>,try to mend fences with your family when possible A: <class>0</class> <text>you should</text>,"Can I prefer to spend time alone, given anna loved to watch birds in her backyard? A: <class>0</class> <text>It's ok</text>",is chasing the birds away when they are bothering your garden a good behavior? A: <class>0</class> <text>You should</text>,Are you expected to have two birds so they don't get lonely? A: <class>0</class> <text>you should</text>,25.001,{},1|2,,4,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",260,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000003618.jpg,Is Ronald deciding to vote for the governor's opponent in the next election good? A: <class>1</class> <text>it's good</text>,ronald decides to vote for the governor's opponent in the next election A: <class>1</class> <text>it's ethical</text>,"Given joe told everyone to vote for him, a candidate campaigning A: <class>0</class> <text>it's expected</text>","took an interest in politics, given mark was disappointed with his congressman A: <class>1</class> <text>It's good</text>","is Tad deciding to campaign for the primary winner, instead of continuing to run a good behavior? A: <class>1</class> <text>It's ok</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000003620.jpg,"is playing whatever sport you'd like, regardless of your gender morally good? A: <class>0</class> <text>It's allowed</text>","playing whatever sport you'd like, regardless of your gender A: <class>0</class> <text>It's allowed</text>","Given woman offended by dates who can't stop playing the field, do you need to be promiscuous? A: <class>-1</class> <text>You shouldn't</text>",Try in schoold A: <class>1</class> <text>It's good</text>,"is having more size when playing certain sports wrong, given the coach told him he needed to bulk up? A: <class>0</class> <text>It is helpful</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000003630.jpg,Is going out in an RV for your vacation acceptable? A: <class>1</class> <text>It's fun</text>,is Tyler bringing s skateboard with him to school and performing tricks on it for his friends okay? A: <class>1</class> <text>it is fine</text>,"given jerry keeps missing his favorite food truck, should you set reminders to help you not miss things? A: <class>1</class> <text>You should</text>","When he built his own skateboard out of wood, is building a skateboard using wood morally good? A: <class>0</class> <text>It is okay</text>",is haggling over the price at flea markets or garage sales good from an ethical perspective? A: <class>0</class> <text>it's okay</text>,24.879,{},,0|1|3,,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",1439,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000020353.jpg,"Improve with practice, when she did so well, she received runner up A: <class>0</class> <text>it is expected</text>","Given however, she needed help with her serve, criticizing the way someone else plays a game A: <class>-1</class> <text>it is rude</text>","ana arrives and says hello to Cindy, who then walks away A: <class>-1</class> <text>It is wrong</text>","if however, she needed help with her serve, is resenting your coach when they give you advice on how to improve wrong? A: <class>-1</class> <text>you shouldn't</text>","if however, she needed help with her serve, offering advice to someone who needs help with their serve A: <class>1</class> <text>you should</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000020368.jpg,"Is enjoying a fun meal of pizza with friends a wrong behavior, given when they girls got there they ordered some pizza A: <class>0</class> <text>it is ok</text>","enjoyed a fun meal of pizza with friends, if when they girls got there they ordered some pizza A: <class>0</class> <text>it is ok</text>","Is eating pizza sometimes good from an ethical perspective, when it was called a party pizza, and he loved it? A: <class>1</class> <text>It's nice</text>","When when I got home I started making the pizza, is eating a carb-heavy meal if your diet allows it good? A: <class>0</class> <text>It's allowed</text>","is enjoying spending time with friends a good behavior, when jill had her friends over to make pizzas for her birthday? A: <class>0</class> <text>It is expected</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000020378.jpg,Is Richard folding a napkin into a small bird to get his sister's attention okay A: <class>1</class> <text>it is ethical</text>,Richard folds a napkin into a small bird to get his sister's attention A: <class>1</class> <text>It is moral</text>,"properly sterilizing a wound, given joe got his arm rubbed with an alcohol swab A: <class>0</class> <text>It's encouraged</text>","Given steve was buying toilet paper for his family, wiping with toilet paper after going to the bathroom A: <class>0</class> <text>You should</text>",john makes a paper airplane and throws it over to his friend Bob A: <class>-1</class> <text>it's unethical</text>,7.21,{},1|2,1|3,0|2,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",2057,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000029258.jpg,"Is pizzas needing to be cooked in an oven wrong, given we each made our own pizzas to cook in the oven? A: <class>0</class> <text>is expected</text>",Is being careful not to burn pizza when it's in the oven good from an ethical perspective? A: <class>1</class> <text>you should</text>,"When when I got home I started making the pizza, is eating a carb-heavy meal if your diet allows it good? A: <class>0</class> <text>It's allowed</text>","When we each made our own pizzas to cook in the oven, cooking in a group A: <class>1</class> <text>it is fun</text>","given when I got home I started making the pizza, making restaurant food at home when you have the time and skills A: <class>0</class> <text>It's good</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000029261.jpg,"Grieving when a family member dies, when i'm still mourning my dead cat, and I miss her more than my great grandfather A: <class>0</class> <text>It's expected</text>","given i'm still mourning my dead cat, and I miss her more than my great grandfather, caring more for family than pets A: <class>1</class> <text>It's expected</text>","in the context of wanting my girlfriend to get rid of this cat, must you let your partner make you get rid of your cat? A: <class>-1</class> <text>You shouldn't</text>","is protecting your pets from people who don't like them a wrong behavior, given i love my roommate but I hate her cat? A: <class>0</class> <text>it's expected</text>","in the context of she bought a new feather pillow that was perfect for her, is owning a comfortable pillow acceptable? A: <class>0</class> <text>It is good</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000029282.jpg,Dance at a wedding A: <class>0</class> <text>It's normal</text>,dancing at a wedding. A: <class>0</class> <text>it's normal</text>,"Jake, while dancing close to the girl, runs his hang against her leg A: <class>-1</class> <text>It is unethical</text>",Is dancing at a wedding morally acceptable? A: <class>0</class> <text>it's normal</text>,"given wedding dance jealousy may push potential partner away, dancing at a wedding. A: <class>0</class> <text>It's normal</text>",34.44,{},4,3,3,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",869,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000012248.jpg,"given i'm the only person on earth who likes subway sanwiches, is liking things that aren't popular with people moral? A: <class>0</class> <text>It's okay</text>",Is Kenny knowing if skips breakfast to make up for oversleeping he can get to work just in time acceptable morally? A: <class>1</class> <text>It is acceptable</text>,"is taking someone's advice good from a moral perspective, when i'm taking subways advice and I am now eating fresh? A: <class>1</class> <text>It's good</text>","If i'm the only person on earth who likes subway sanwiches, liking things that aren't popular with people A: <class>0</class> <text>It's okay</text>","taking someone's advice, when i'm taking subways advice and I am now eating fresh A: <class>1</class> <text>It's good</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000012253.jpg,Is Richard folding a napkin into a small bird to get his sister's attention okay A: <class>1</class> <text>it is ethical</text>,"Middle-schoolers dating, given middle-schooler weighs qualities of two boys she likes A: <class>-1</class> <text>People generally think that they shouldn't</text>","When teen immersed in electronics is losing touch with people, is losing touch with people ok? A: <class>-1</class> <text>It's not good</text>","given brandy and her brother jake were fighting over what game to play, playing games with your sibling. A: <class>0</class> <text>it's fine</text>",is your sibling isn't sharing their game controller a moral behavior? A: <class>-1</class> <text>It's frustrating</text>,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000012254.jpg,People attending a church associated with their chosen religion. A: <class>0</class> <text>It's normal</text>,"Rid on the correct side of the street, in the context of a car hit arthur as he was riding A: <class>0</class> <text>it's expected</text>","given clark told his cousin that this church wasn't for him, do you have to recommend places to your friends and family? A: <class>1</class> <text>It's good</text>","want to get out and see the world, when john bought a bus ticket that would take him to ny. A: <class>1</class> <text>it's good</text>","Somethed not being for you, given clark told his cousin that this church wasn't for him A: <class>0</class> <text>it is ok</text>",12.241,{},0|4,0|3,0|3,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",263,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000003636.jpg,"If in addition, cathy's mother always left fresh baked muffins for her, saying thank you when someone gives you a treat A: <class>0</class> <text>you should</text>","is indulging your sweet tooth every once in a while a good behavior, given i bought all of my boyfriends pies? A: <class>0</class> <text>it's okay</text>","providing a snack for your guests, in the context of one day I refused to leave because I wanted to stay for the cake A: <class>1</class> <text>It's nice</text>","Is rewarding people with a little treat acceptable, if sometimes I will give them something sweet? A: <class>1</class> <text>It is okay</text>","is thanking your neighbors an acceptable behavior, when and to thank her neighbors she gave them one pie each? A: <class>1</class> <text>It's good</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000003656.jpg,"When when she managed to surf for two seconds, she screamed in victory, practicing things you want to get better at A: <class>0</class> <text>it's good</text>","if ahmed cherished his secret surfing spot, should you keep the best for yourself? A: <class>-1</class> <text>it's not okay</text>","Be discouraged when being wiped out by a wave, in the context of he surfed for a couple of minutes until a wave hit him A: <class>0</class> <text>It's okay</text>","is enjoying the things in life that make you happy moral, given ahmed cherished his secret surfing spot? A: <class>1</class> <text>It's good</text>","When the perfect wave came towards me and I rode it happily to shore, spending time outdoors. A: <class>0</class> <text>It's good</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000003657.jpg,getting a private coach when you can afford it A: <class>0</class> <text>It is ok</text>,"If Pat is traveling across town to get to the mall, and Pat wants to have an enjoyable ride on the bus on the way there, Pat sits down and greets the person after they say hi A: <class>1</class> <text>it's acceptable</text>","Boarding vehicles in the expected manner so as not to confuse those around you, in the context of getting on the bus awkwardly A: <class>0</class> <text>you should</text>",board vehicles in the expected manner so as not to confuse those around you A: <class>0</class> <text>you should</text>,Provided transport for your children A: <class>0</class> <text>it's expected</text>,34.662,{},1,3|4,2,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",2645,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000037471.jpg,"peolple taking their kids to the store to buy them a treat, if marty and his son, john, went into the convenience store A: <class>0</class> <text>it's often</text>","Should you help out your family, when server at family restaurant has to carry niece's load? A: <class>0</class> <text>You should</text>",Is George offering to carry the stroller down for the mother an ethical behavior? A: <class>1</class> <text>it is fine</text>,"if Jeff was excited to take his family to the Great Adventure theme park, is Jeff forgoing the big coasters to rides the rides his kids are tall enough for correct? A: <class>1</class> <text>it is fine</text>","Given they went to navy pier and millennium park, do families have to enjoy going on trips together? A: <class>0</class> <text>they are expected</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000037486.jpg,"given clark told his cousin that this church wasn't for him, do you have to recommend places to your friends and family? A: <class>1</class> <text>It's good</text>",Is Sal proposing the school extend the bell between classes by sixty seconds morally good? A: <class>1</class> <text>it is acceptable</text>,"Supports businesses in small towns, if jack was attending the performance of a play in his small town A: <class>1</class> <text>it's good</text>","Do you need to support your town, given terry was competing for his town's triathlon? A: <class>0</class> <text>It's good</text>","Supported local businesses, when jack was attending the performance of a play in his small town A: <class>1</class> <text>It's good</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000037488.jpg,should you wear safety equipment to protect you from falling while riding a bike? A: <class>0</class> <text>You should</text>,should you be careful when driving or riding a bike so you don't injure people? A: <class>0</class> <text>You should</text>,Should you be careful while riding your bike so you don't do anything that'll make you fall? A: <class>0</class> <text>You should</text>,Is being cautious when riding a bike down a busy street good morally? A: <class>0</class> <text>it's expected</text>,Are you expected to expect other people to ride their bikes in the bike lane all the time? A: <class>-1</class> <text>You shouldn't</text>,6.032,{},1|4,1|4,0|4,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",1442,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000020386.jpg,"is working hard for what you want good, when josh wanted to be pitcher for his baseball team? A: <class>0</class> <text>You should</text>",should you sit out and trying again later when you keep striking out in a game? A: <class>0</class> <text>You should</text>,"is playing sports a moral behavior, when josh wanted to be pitcher for his baseball team? A: <class>0</class> <text>It is good</text>","being involved in extracurricular actives in school, if nolan ryan was a sophomore pitcher in high school A: <class>0</class> <text>It's good</text>","take a long time to achieve a goal, given tom eventually made his high school baseball team A: <class>0</class> <text>it's sometimes</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000020411.jpg,That Jewish people will not be handling pork products due to their religious restrictions A: <class>0</class> <text>It's expected</text>,is that Jewish people will not be handling pork products due to their religious restrictions an ethical behavior? A: <class>0</class> <text>It's expected</text>,"given i'm a strong pro-jewish supporter, is standing up for your beliefs ethical? A: <class>1</class> <text>It's good</text>","Is disrupting important events correct, given children at bar mitzvah are not always welcome A: <class>-1</class> <text>they should not</text>",is having a Bat Mitzvah when you aren't Jewish ok from a moral perspective? A: <class>-1</class> <text>it's wrong</text>,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000020419.jpg,"Is ignoring changing your clocks when it's daylight savings ethical, in the context of time to turn your clocks back? A: <class>0</class> <text>It's bad</text>","can you make sure your clocks are set correctly, given time to set clocks ahead for spring? A: <class>1</class> <text>It's important</text>",know when the clocks change for daylight saving time A: <class>0</class> <text>it's important</text>,Is reminding others when it's time for daylight saving ok from an ethical perspective? A: <class>1</class> <text>It's considerate</text>,do I need to know when the clocks change for daylight saving time? A: <class>0</class> <text>it's important</text>,4.744,{},1|3,0|3,1,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",2648,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000037490.jpg,"Make sure eggs are still fresh and safe before you eat them, in the context of he took some eggs from his refrigerator A: <class>0</class> <text>You should</text>","Doing something you know annoys your boyfriend, given eating raw onion when my boyfriend really dislikes the taste. A: <class>-1</class> <text>It's rude</text>","should I eat healthy food, when she found out she would not have enough eggs to make breakfast? A: <class>0</class> <text>it's good</text>",is practicing things with an egg when you clean up after yourself an okay behavior? A: <class>0</class> <text>It is ok</text>,"eat eggshells for your meals, if eggshells for breakfast, lunch, and dinner. please A: <class>-1</class> <text>it's wrong</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000037499.jpg,"ana arrives and says hello, and Cindy responds with a big warm hug A: <class>1</class> <text>it's okay</text>",is Jessica hugging Maria from behind and gently touches Maria's breasts an ok behavior? A: <class>-1</class> <text>It is not acceptable</text>,is I hit my tennis partner with my tennis racket morally good? A: <class>-1</class> <text>it is wrong</text>,Have sportsmanship among competitors at many events A: <class>1</class> <text>is encouraged</text>,Teach others how to hold a racquet. A: <class>1</class> <text>It is good</text>,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000037507.jpg,"When bob strapped on his new skis and hit the slopes, do you have to be jealous when your friend has new skis to use? A: <class>0</class> <text>It's okay</text>","Is getting out of your comfort zone a bad behavior, when i don't want to go snowboarding but I'm going for my friend? A: <class>1</class> <text>it's good</text>","in the context of ben had never been skiing, so he planned a trip to go, can I try new things? A: <class>1</class> <text>It's good</text>","Getting out of your comfort zone, if i don't want to go snowboarding but I'm going for my friend. A: <class>1</class> <text>it's good</text>","given skiing or not skiing, is having hobbies morally good A: <class>0</class> <text>It's good</text>",6.676,{},0|4,1|4,1|4,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",872,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000012272.jpg,nick swings the bat hard and hits an over the fence home run A: <class>1</class> <text>It is ethical</text>,"in the context that The bases were loaded, there were two outs, and Nick's team was losing by one point when he was up to bat, Nick swings the bat hard and hits an over the fence home run A: <class>1</class> <text>it is good</text>",Is trying your best to hit a home run when you're up to bat in a baseball game good? A: <class>1</class> <text>you should</text>,"In the context that The bases were loaded, there were two outs, and Nick's team was losing by one point when he was up to bat, and Nick wants the game to be over, Nick swings the bat hard and hits an over the fence home run A: <class>1</class> <text>it's ethical</text>","Do observers have to be impressed when you can hit a ball out of the ballpark in baseball, given however, on my last attempt, I managed to hit a homerun? A: <class>0</class> <text>it's expected</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000012287.jpg,"in the context of my friend sam went to germany last month, travelling to other countries A: <class>1</class> <text>it's good</text>",I played for an audience in the town square. A: <class>1</class> <text>It's okay</text>,"if my friend sam went to germany last month, should friends travel together? A: <class>0</class> <text>They should</text>","when my friend sam went to germany last month, must I travel to other countries A: <class>1</class> <text>it's good</text>","friends traveling together, when my friend sam went to germany last month A: <class>0</class> <text>They should</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000012291.jpg,Is Rob settling in at his desk and working many hours past 5 pm with his boss and never feeds his friend's cat ethical A: <class>-1</class> <text>It is unethical</text>,"given milton does not do his work all day, can you shirk your duties at work? A: <class>-1</class> <text>You shouldn't</text>",rob settles in at his desk and works many hours past 5 pm with his boss and never feeds his friend's cat A: <class>-1</class> <text>It's immoral</text>,"carl spends half the morning reorganizing the files, then starts packing orders after lunch. A: <class>-1</class> <text>It is not okay</text>","getting back to work after time off, when gustav had enjoyed his holiday and was ready to work again A: <class>0</class> <text>it is good</text>",43.49,{},0|1|2,0|1|2,0|2,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",2060,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000029311.jpg,sets up your work space before you work on something. A: <class>1</class> <text>It's good</text>,"Is working hard if you are working from home a moral behavior, when i was working hard on my laptop in my home office? A: <class>0</class> <text>It's expected</text>","If bob's dell ips monitor got smashed in his move, are you expected to pack electronics very carefully while moving? A: <class>0</class> <text>you should</text>",is keeping your work space organized ok from a moral perspective? A: <class>0</class> <text>It's important</text>,"Want an independent workspace, in the context of wanting to work by myself rather than with my special needs coworker. A: <class>0</class> <text>It's okay</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000029313.jpg,"In the context of ben had never been skiing, so he planned a trip to go, having fun with others A: <class>1</class> <text>It's good</text>","In the context of ben had never been skiing, so he planned a trip to go, taking trips places A: <class>0</class> <text>It's good</text>","bailing out on any established plans, when bailing on a ski trip with friends. A: <class>-1</class> <text>You shouldn't</text>","in the context of ben had never been skiing, so he planned a trip to go, trying new things. A: <class>1</class> <text>It's good</text>","in the context of ben had never been skiing, so he planned a trip to go, can I try new things? A: <class>1</class> <text>It's good</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000029352.jpg,Do you have to know the migration seasons of animals so you know when to plan your vacation A: <class>1</class> <text>it is good</text>,"Given barry could not wait to visit virgin gorda again, are you allowed to visit places you've been to before? A: <class>1</class> <text>It's fun</text>",Knowing the migration seasons of animals so you know when to plan your vacation A: <class>1</class> <text>it is good</text>,is grazing throughout the day ok from an ethical perspective? A: <class>0</class> <text>It's fine</text>,Is eating meat contributes to global warming good from an ethical perspective? A: <class>-1</class> <text>is bad</text>,5.556,{},1|3,0|3,0|3,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",266,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000003658.jpg,"if Sam gets a new job in the big city, and Sam wants to reward himself for his achievment, Sam buys himself a nice steak dinner to celebrate A: <class>1</class> <text>it is fine</text>","Is eating meals with your friends or family a correct behavior, when after that, pamela enjoyed eating her steak A: <class>0</class> <text>It's normal</text>","When we both ordered plain steaks so we did not think it would be hard, do I have to serve someone poor quality food? A: <class>-1</class> <text>It's not okay</text>",Jeff goes to the most expensive steakhouse in town and spends half of his paycheck on his meal A: <class>-1</class> <text>It is unethical</text>,"If George is excited about the restaurant he picked for date night with his wife Wendy, Wendy thanks George for picking a place that serves steak since it' one of her favorite foods A: <class>1</class> <text>It's acceptable</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000003702.jpg,Young children attending school. A: <class>0</class> <text>It is expected</text>,Children attending school A: <class>0</class> <text>It's expected</text>,Children attending school A: <class>0</class> <text>It is expected</text>,Children attending school A: <class>0</class> <text>It's normal</text>,is urging your children to go to school acceptable from an ethical perspective A: <class>0</class> <text>It's expected</text>,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000003707.jpg,is avoiding flying when necessary good from an ethical perspective? A: <class>0</class> <text>It is irrational</text>,Taking planes for long distance travel A: <class>0</class> <text>It's expected</text>,Is missing your flights ok from a moral perspective? A: <class>-1</class> <text>You shouldn't</text>,is pilots doing their job safely ok from an ethical perspective? A: <class>0</class> <text>it is expected</text>,Should you expect your employee paying for airline tickets they need for work? A: <class>-1</class> <text>You shouldn't</text>,5.326,{},1|3,1|4,2|4,,
Choose the most likely event descriptions.,"Given an image, choose the most likely descriptions for the event","image, deduction, object indications",1445,https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000020430.jpg,"practice a sport to become successful at a young age, given by the time he was 18 he joined his first tournament. A: <class>1</class> <text>It's good</text>","excele at sports, if he approached the ball and set his sights on it A: <class>1</class> <text>it's good</text>",Being safe when holding a racquet A: <class>0</class> <text>it is good</text>,"Is getting back into sports after a long time ok, when it had been years since he'd played sports or worked out A: <class>0</class> <text>It's ok</text>","Practice things you wish to become good at, if for two weeks, he practiced his routine for his friends and family. A: <class>0</class> <text>It's expected</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000020435.jpg,"If abusing induction loops at left turn lanes in traffic just to go first, cutting in traffic A: <class>-1</class> <text>it is rude</text>",sara goes straight into the roundabout without slowing down or looking to her right where Bob is entering the crosswalk A: <class>-1</class> <text>it is immoral</text>,"Is Edgar driving onto the sidewalk and using it as an extra car lane, bypassing traffic an ok behavior, when Edgar is stuck in traffic with some nearby side roads and sees that a nearby sidewalk is wide enough for his car, and Edgar wants to get out of traffic? A: <class>-1</class> <text>it is bad</text>","Edgar drives onto the sidewalk and uses it as an extra car lane, bypassing traffic, when Edgar is stuck in traffic with some nearby side roads and sees that a nearby sidewalk is wide enough for his car A: <class>-1</class> <text>it's not ok</text>","When not giving right of way to car at crosswalk, always using crosswalks to cross the road. A: <class>1</class> <text>It's important</text>",https://storage.googleapis.com/ai2-yj/coco_images/test2014/COCO_test2014_000000020448.jpg,"Talks on the phone in public, in the context of mom's speakerphone makes every conversation public. A: <class>-1</class> <text>you shouldn't</text>","is getting a new phone when yours is really old a bad behavior, given she held them up to her old phone with distaste? A: <class>0</class> <text>You should</text>",is talking on the phone in public a moral behavior? A: <class>-1</class> <text>You shouldn't</text>,"In the context of mom's speakerphone makes every conversation public, should I talk on the phone in public? A: <class>-1</class> <text>you shouldn't</text>","when mom's speakerphone makes every conversation public, should you mind your manners? A: <class>0</class> <text>should always</text>",70.187,{},0|4,,2,,
